# GOA version used: 2020-10-06
#GO	IC	Frequency
GO:1902450	8.373154231241813	4.234925441977782e-09
GO:0070392	7.41855509210667	3.8145640183917376e-08
GO:0048121	8.41855509210667	3.814564018391737e-09
GO:0016144	6.288221323611665	5.149661424828845e-07
GO:0033501	7.377162406948445	4.196020420230911e-08
GO:0106100	8.583809844104218	2.60729490452498e-09
GO:1900154	6.479035839488052	3.3186706960008116e-07
GO:2000995	8.41855509210667	3.814564018391737e-09
GO:0031467	5.662191112246537	2.17675167717658e-06
GO:0050379	6.199994478123786	6.309653668950452e-07
GO:0003025	7.272427056428432	5.3403896257484324e-08
GO:0005783	2.619642411677895	0.0024008088775352983
GO:0016185	5.853889027854581	1.3999449947497676e-06
GO:0048833	6.321645079098614	4.768205022989672e-07
GO:0005861	4.468222403846161	3.40233910008495e-05
GO:0001022	8.373154231241813	4.234925441977782e-09
GO:0140511	8.373154231241813	4.234925441977782e-09
GO:0034321	7.73871180408996	1.825106433167486e-08
GO:1901016	4.604041139738432	2.4886215655987695e-05
GO:0006411	8.41855509210667	3.814564018391737e-09
GO:0036453	7.816495100778708	1.5258256073566948e-08
GO:0018952	8.41855509210667	3.814564018391737e-09
GO:0047294	4.64941240332323	2.2417521589105778e-05
GO:0048418	8.583809844104218	2.60729490452498e-09
GO:1904573	7.816495100778708	1.5258256073566948e-08
GO:0009227	6.816495100778708	1.525825607356695e-07
GO:0009944	5.857453708457614	1.3885013026945924e-06
GO:0003117	8.117525096442689	7.629128036783474e-09
GO:0034289	7.304611739799833	4.958933223909259e-08
GO:0043789	8.41855509210667	3.814564018391737e-09
GO:0034497	5.162077885864994	6.885288053197086e-06
GO:0009310	3.2312685021747756	0.000587126250018801
GO:0001573	5.061001372363589	8.689576833896378e-06
GO:0035143	6.027619985003291	9.383827485243674e-07
GO:0036481	6.332195261431922	4.6537681024379194e-07
GO:1903354	6.206367487702712	6.217739349978532e-07
GO:0006279	5.551677277769172	2.807519117536319e-06
GO:0032376	5.177506941435026	6.644970520038407e-06
GO:0007028	5.672699896932942	2.1247121582441975e-06
GO:0005909	8.41855509210667	3.814564018391737e-09
GO:0031445	4.945798642789458	1.132925513462346e-05
GO:0039540	3.6688110489465395	0.00021438231239763404
GO:0099182	6.602302219599669	2.4986060107668914e-07
GO:0019737	8.373154231241813	4.234925441977782e-09
GO:1902911	3.837606952065146	0.00014534264116867747
GO:0009192	6.346673084800545	4.50118554170225e-07
GO:0007556	7.41855509210667	3.8145640183917376e-08
GO:0033605	5.901359194156696	1.2549915620508816e-06
GO:0016188	5.277105318706203	5.283171165472556e-06
GO:0070241	7.6404038417230264	2.2887384110350425e-08
GO:0008837	3.5866419726583834	0.00025903474876455676
GO:0048532	5.131425471387559	7.388810503624795e-06
GO:0019256	8.41855509210667	3.814564018391737e-09
GO:0017019	8.41855509210667	3.814564018391737e-09
GO:0034733	8.373154231241813	4.234925441977782e-09
GO:0043732	8.583809844104218	2.60729490452498e-09
GO:0071831	6.464312582667345	3.4331076165525635e-07
GO:0000027	3.5125542515353887	0.00030721735691323376
GO:0003407	5.31887445099742	4.798721535136805e-06
GO:0030098	3.518926071518932	0.00030274287331966024
GO:0099552	6.3079653818074215	4.920787583725341e-07
GO:0010179	6.149240940070019	7.091842140307946e-07
GO:0030655	4.206793998399308	6.211636047549105e-05
GO:0097403	6.710984916008734	1.945427649379786e-07
GO:0045130	6.629567334664893	2.346565414072482e-07
GO:2000416	6.098408805995616	7.972438798438731e-07
GO:0050459	6.60608623881537	2.4769301592987313e-07
GO:0046942	2.7451894680293876	0.0017980862996053867
GO:0072560	6.710984916008734	1.945427649379786e-07
GO:0045991	5.444965468679413	3.589504741306625e-06
GO:0060733	5.602313792114887	2.498539432046588e-06
GO:0030373	8.583809844104218	2.60729490452498e-09
GO:0032059	6.002086368970077	9.952074788647788e-07
GO:0031944	6.119702015696964	7.590982396599557e-07
GO:0045675	8.41855509210667	3.814564018391737e-09
GO:0043112	3.9021387193026973	0.00012527409692800304
GO:0044676	8.373154231241813	4.234925441977782e-09
GO:0033520	8.41855509210667	3.814564018391737e-09
GO:0046905	6.56262054503428	2.7376596497512293e-07
GO:0042666	6.655127098543733	2.2124471306672077e-07
GO:0120093	6.454767264761115	3.5093988969203985e-07
GO:0035173	5.351830817272713	4.448045107119616e-06
GO:0052778	5.292098978674866	5.1038866566081445e-06
GO:0072687	5.421816712445896	3.786023345128137e-06
GO:0051289	4.69988735679046	1.995779894422557e-05
GO:1902169	8.41855509210667	3.814564018391737e-09
GO:0046541	5.7492382115405585	1.7814013965889414e-06
GO:0045699	8.41855509210667	3.814564018391737e-09
GO:0032271	3.3563643370827583	0.00044018542946633294
GO:0072765	6.339373846059045	4.577476822070085e-07
GO:0018797	8.41855509210667	3.814564018391737e-09
GO:0006964	6.710984916008734	1.945427649379786e-07
GO:0016048	5.085712825112319	8.208941767579018e-06
GO:0032312	8.41855509210667	3.814564018391737e-09
GO:0016814	2.5989230927134317	0.0025181228114953213
GO:0051414	5.988802812104263	1.0261177209473773e-06
GO:0140441	8.583809844104218	2.60729490452498e-09
GO:0048829	5.813250045965561	1.5372692994118702e-06
GO:1990165	6.504628598056593	3.128753885429976e-07
GO:0043509	6.464669212363164	3.4302896080020034e-07
GO:0019112	8.583809844104218	2.60729490452498e-09
GO:0098893	8.373154231241813	4.234925441977782e-09
GO:0018057	4.931133880747196	1.1718340664499418e-05
GO:0001644	8.41855509210667	3.814564018391737e-09
GO:1903392	6.311345122458802	4.882641943541423e-07
GO:1902317	5.039249574356088	9.13588082404821e-06
GO:0006234	8.117525096442689	7.629128036783474e-09
GO:0015414	7.981749852776255	1.042917961809992e-08
GO:0019870	6.010938241903737	9.751282942923425e-07
GO:0048723	8.41855509210667	3.814564018391737e-09
GO:1900682	8.41855509210667	3.814564018391737e-09
GO:0046124	5.233579901408409	5.84009751215775e-06
GO:0010487	6.443930757702981	3.5980669682444726e-07
GO:0004698	4.497556820287056	3.1801175950491186e-05
GO:0034456	5.6456129742132575	2.2614501860161358e-06
GO:0070445	5.9698487722015905	1.0718924891680783e-06
GO:1904460	7.816495100778708	1.5258256073566948e-08
GO:0004977	4.499805853496188	3.163691637150611e-05
GO:0008469	5.343260595821618	4.536693133873465e-06
GO:2000949	8.41855509210667	3.814564018391737e-09
GO:0048759	6.537741499825879	2.8990686539777206e-07
GO:0047769	5.165011553513864	6.838934534569023e-06
GO:0030876	8.373154231241813	4.234925441977782e-09
GO:0030126	3.9395283862054535	0.00011494011142071899
GO:1990429	5.515218966522385	3.053381243665981e-06
GO:0033880	8.583809844104218	2.60729490452498e-09
GO:0030780	8.583809844104218	2.60729490452498e-09
GO:0004026	6.629567334664893	2.346565414072482e-07
GO:0019209	4.447469847571174	3.568865265313793e-05
GO:0061654	7.15244607994523	7.039696242217447e-08
GO:0090335	5.207701726791777	6.198666529886573e-06
GO:0048206	8.41855509210667	3.814564018391737e-09
GO:1990353	8.373154231241813	4.234925441977782e-09
GO:0010360	6.3578572517530585	4.386748621150498e-07
GO:0047823	7.583809844104217	2.6072949045249802e-08
GO:0110164	8.41855509210667	3.814564018391737e-09
GO:0020005	6.59500298085817	2.540955265186669e-07
GO:1903260	6.827490485080171	1.4876799671727775e-07
GO:0004457	3.869329197432912	0.00013510480736267543
GO:0044512	8.41855509210667	3.814564018391737e-09
GO:1990177	8.373154231241813	4.234925441977782e-09
GO:1902097	7.076132411284464	8.392040840461823e-08
GO:0016330	6.655127098543733	2.2124471306672077e-07
GO:0033715	8.583809844104218	2.60729490452498e-09
GO:0030473	5.5225803597476055	3.0020618824742974e-06
GO:0050970	8.41855509210667	3.814564018391737e-09
GO:0075029	8.41855509210667	3.814564018391737e-09
GO:1902636	5.996577274185301	1.007912255190712e-06
GO:0150001	7.528056191227557	2.9644478093844475e-08
GO:0060023	6.236711504161898	5.798137307955441e-07
GO:0009429	8.072124235577832	8.469850883955564e-09
GO:0005104	4.728896821796362	1.8668231516398857e-05
GO:0098607	8.583809844104218	2.60729490452498e-09
GO:0102173	8.583809844104218	2.60729490452498e-09
GO:0021772	5.3932492268419	4.043437859495242e-06
GO:0060502	6.260192600011421	5.492972186484101e-07
GO:0102157	8.583809844104218	2.60729490452498e-09
GO:1903100	7.941433837387008	1.1443692055175213e-08
GO:0046750	8.41855509210667	3.814564018391737e-09
GO:0061828	7.59500298085817	2.5409552651866693e-08
GO:0075284	8.41855509210667	3.814564018391737e-09
GO:0098878	4.864220705191781	1.367033932670428e-05
GO:0052933	5.354128001786542	4.424579452978891e-06
GO:1903967	8.41855509210667	3.814564018391737e-09
GO:0047369	6.73871180408996	1.8251064331674862e-07
GO:0018400	5.760543695449558	1.7356266283682406e-06
GO:0070718	8.373154231241813	4.234925441977782e-09
GO:0045467	6.350369230360509	4.463039901518333e-07
GO:0006272	5.192987378667199	6.4122821149165105e-06
GO:0045647	5.690201310085442	2.0407917498395795e-06
GO:0018033	8.41855509210667	3.814564018391737e-09
GO:1900119	5.746457234170953	1.7928450886441166e-06
GO:0045471	5.066565636671038	8.578954477363017e-06
GO:0008884	5.947321947750852	1.1289586936593164e-06
GO:0071832	8.41855509210667	3.814564018391737e-09
GO:0019481	6.549323372375694	2.8227773736098856e-07
GO:0031510	4.9811611589821005	1.044332613991721e-05
GO:0045932	5.416389030350163	3.833636838483696e-06
GO:0009945	7.41855509210667	3.8145640183917376e-08
GO:0097505	6.096692427068569	8.004009085338008e-07
GO:0003352	4.930427595859212	1.1737413484591375e-05
GO:0102172	8.583809844104218	2.60729490452498e-09
GO:0034692	8.373154231241813	4.234925441977782e-09
GO:0036488	6.438655779998246	3.6420358801008926e-07
GO:1901972	6.7195850877706516	1.9072820091958687e-07
GO:0020006	8.373154231241813	4.234925441977782e-09
GO:0061203	7.339373846059045	4.577476822070085e-08
GO:0060331	5.856262227650196	1.3923158667129842e-06
GO:0036189	8.583809844104218	2.60729490452498e-09
GO:0102051	8.583809844104218	2.60729490452498e-09
GO:0038047	6.592583768411723	2.55514900643448e-07
GO:1901326	8.41855509210667	3.814564018391737e-09
GO:0048738	5.072789398992182	8.456888428774482e-06
GO:0006725	0.6808659672246844	0.2085134301853935
GO:0099084	5.6581326086834585	2.1971888745936405e-06
GO:0042078	5.622675074762595	2.384102511494836e-06
GO:0039005	7.464312582667345	3.433107616552563e-08
GO:0048674	7.056827256089077	8.773497242300996e-08
GO:1903657	8.41855509210667	3.814564018391737e-09
GO:0003187	6.775102415620483	1.6784081680923645e-07
GO:0002064	4.384809756092696	4.12278079107779e-05
GO:0060637	8.41855509210667	3.814564018391737e-09
GO:0004757	5.4935517911729015	3.2095800274702505e-06
GO:1990333	8.373154231241813	4.234925441977782e-09
GO:0036361	2.9761200436407975	0.001056525433916708
GO:0048929	6.850353368039675	1.4113886868049428e-07
GO:0044108	4.755514117212696	1.7558438176657166e-05
GO:0006723	6.328649980667272	4.691913742621837e-07
GO:0002644	7.272427056428432	5.3403896257484324e-08
GO:0050030	7.680719857112274	2.085835923619984e-08
GO:0030625	8.583809844104218	2.60729490452498e-09
GO:2001201	8.583809844104218	2.60729490452498e-09
GO:1905960	8.41855509210667	3.814564018391737e-09
GO:0032569	8.41855509210667	3.814564018391737e-09
GO:0031600	8.373154231241813	4.234925441977782e-09
GO:1904396	5.1974017701519655	6.347434526603851e-06
GO:0004854	4.324096538713487	4.741365783878676e-05
GO:0005463	6.263663557993164	5.449246350457209e-07
GO:0070942	6.015434570930853	9.650846966531095e-07
GO:2001004	8.41855509210667	3.814564018391737e-09
GO:0048332	5.642580760977301	2.277294718979867e-06
GO:0048880	5.995309218169862	1.0108594648738105e-06
GO:0071104	6.755797260425096	1.7546994484601993e-07
GO:0017176	4.444907444170624	3.5899843540404455e-05
GO:0021762	6.459513699785576	3.471253256736481e-07
GO:0001179	6.133560735784856	7.352571630760444e-07
GO:0033637	8.41855509210667	3.814564018391737e-09
GO:1990092	6.619214542653088	2.4031753315867947e-07
GO:1901245	8.41855509210667	3.814564018391737e-09
GO:0033352	8.41855509210667	3.814564018391737e-09
GO:0062192	4.958600318722336	1.1000177202190892e-05
GO:1990876	6.624966204235613	2.371558247507558e-07
GO:0016286	4.998800564201757	1.0027656202803074e-05
GO:0050367	8.583809844104218	2.60729490452498e-09
GO:0047972	6.691715241413737	2.0336900255294846e-07
GO:0052669	7.504628598056593	3.128753885429976e-08
GO:0032529	6.805771235386935	1.5639712475406123e-07
GO:2000482	8.41855509210667	3.814564018391737e-09
GO:0051508	8.106688589384555	7.82188471357494e-09
GO:0070524	6.5752096723423	2.65944080261548e-07
GO:0071943	8.373154231241813	4.234925441977782e-09
GO:1904681	7.41855509210667	3.8145640183917376e-08
GO:0019932	3.557313495613126	0.0002771318905001781
GO:0070619	8.373154231241813	4.234925441977782e-09
GO:0046098	3.898556562987823	0.0001263116583410056
GO:0018521	8.583809844104218	2.60729490452498e-09
GO:0044562	6.67036706510047	2.136155850299373e-07
GO:0006907	5.288543142434766	5.145846860810454e-06
GO:1905594	6.859533974503428	1.3818662993982395e-07
GO:0097369	8.583809844104218	2.60729490452498e-09
GO:0044275	2.966403573021122	0.0010804294834412388
GO:0102922	8.583809844104218	2.60729490452498e-09
GO:1900258	8.41855509210667	3.814564018391737e-09
GO:0047508	6.876239668006281	1.32972040130774e-07
GO:1901460	8.41855509210667	3.814564018391737e-09
GO:2001287	6.454767264761115	3.5093988969203985e-07
GO:0042495	5.827490485080171	1.4876799671727776e-06
GO:0070050	5.192987378667199	6.4122821149165105e-06
GO:0006573	2.9786337361634363	0.0010504279374365878
GO:1905359	6.737313854731083	1.830990728828034e-07
GO:0016636	4.438924425817075	3.639783686716872e-05
GO:0002255	8.117525096442689	7.629128036783474e-09
GO:0120111	4.774254344177931	1.6816888930093773e-05
GO:0052817	6.8848398397681985	1.30364745226249e-07
GO:0000453	3.883843798716344	0.00013066407588599056
GO:0034891	8.583809844104218	2.60729490452498e-09
GO:0042038	6.445427238506972	3.585690177288233e-07
GO:0046014	7.339373846059045	4.577476822070085e-08
GO:0070818	4.1513376320168955	7.057686577058669e-05
GO:0018220	8.41855509210667	3.814564018391737e-09
GO:0032490	5.297981160900821	5.035224504277093e-06
GO:0047452	8.583809844104218	2.60729490452498e-09
GO:0003134	8.41855509210667	3.814564018391737e-09
GO:0046447	6.494275806044788	3.2042337754490596e-07
GO:0010752	5.628974379942245	2.34977143532931e-06
GO:0014022	8.41855509210667	3.814564018391737e-09
GO:0009443	4.101976740565499	7.907209753724233e-05
GO:0005370	8.41855509210667	3.814564018391737e-09
GO:0072688	8.41855509210667	3.814564018391737e-09
GO:0012504	8.41855509210667	3.814564018391737e-09
GO:0098986	8.373154231241813	4.234925441977782e-09
GO:0099014	8.41855509210667	3.814564018391737e-09
GO:0004315	3.2983020429886665	0.0005031505560854216
GO:1901490	5.938548149149519	1.1519983335543046e-06
GO:1905292	7.7195850877706516	1.9072820091958688e-08
GO:0071479	4.718804060417156	1.9107151168124214e-05
GO:1905313	6.686161332283702	2.0598645699315382e-07
GO:0052035	8.41855509210667	3.814564018391737e-09
GO:0072347	6.389171314421461	4.081583499679159e-07
GO:0061610	6.7283590120781565	1.8691363690119512e-07
GO:0052824	5.189358163278001	6.4660913632219505e-06
GO:1902344	8.41855509210667	3.814564018391737e-09
GO:0075522	5.682158589830028	2.0789373900234967e-06
GO:0035466	8.41855509210667	3.814564018391737e-09
GO:0090319	8.41855509210667	3.814564018391737e-09
GO:2001249	8.41855509210667	3.814564018391737e-09
GO:0048934	6.887076175064415	1.2969517662531906e-07
GO:1904207	8.41855509210667	3.814564018391737e-09
GO:1901954	8.117525096442689	7.629128036783474e-09
GO:0071937	8.41855509210667	3.814564018391737e-09
GO:0044122	8.41855509210667	3.814564018391737e-09
GO:0072297	8.41855509210667	3.814564018391737e-09
GO:0002841	8.117525096442689	7.629128036783474e-09
GO:1905055	8.583809844104218	2.60729490452498e-09
GO:1904052	8.41855509210667	3.814564018391737e-09
GO:0051780	6.318184546989108	4.806350663173589e-07
GO:0018531	7.981749852776255	1.042917961809992e-08
GO:0062210	8.41855509210667	3.814564018391737e-09
GO:0098874	8.41855509210667	3.814564018391737e-09
GO:1900721	7.188106170728396	6.484758831265953e-08
GO:0050765	5.470631472274944	3.383518284313471e-06
GO:0045915	6.126299020750194	7.476545476047805e-07
GO:0060126	6.328649980667272	4.691913742621837e-07
GO:0048255	4.98831873869516	1.0272620901528948e-05
GO:2001164	8.41855509210667	3.814564018391737e-09
GO:0005228	6.542417158945993	2.868024394977478e-07
GO:0044131	8.117525096442689	7.629128036783474e-09
GO:0047264	8.583809844104218	2.60729490452498e-09
GO:1900966	8.41855509210667	3.814564018391737e-09
GO:0000970	8.41855509210667	3.814564018391737e-09
GO:0010258	6.170581825744864	6.751778312553375e-07
GO:0002028	4.654080064672262	2.217787520292956e-05
GO:0019349	8.41855509210667	3.814564018391737e-09
GO:0036421	8.373154231241813	4.234925441977782e-09
GO:0018637	8.583809844104218	2.60729490452498e-09
GO:0009686	5.449139179752689	3.555173665141099e-06
GO:2000920	8.41855509210667	3.814564018391737e-09
GO:0045955	6.032948818508358	9.269390564691922e-07
GO:0050447	8.583809844104218	2.60729490452498e-09
GO:0019356	8.41855509210667	3.814564018391737e-09
GO:0090070	6.662680236434179	2.1743014904832902e-07
GO:0034605	3.7208986415720946	0.0001901522017528097
GO:0018218	8.41855509210667	3.814564018391737e-09
GO:0061647	5.231034371270208	5.874428588323275e-06
GO:0005135	6.401966256159445	3.9630882548779696e-07
GO:0051235	3.9733713773105586	0.0001063233428846329
GO:0009213	3.834325667438454	0.0001464449272300772
GO:1900735	7.816495100778708	1.5258256073566948e-08
GO:1904347	7.020615083434633	9.536410045979344e-08
GO:0045066	6.094272636808977	8.048730078806566e-07
GO:0047948	7.73871180408996	1.825106433167486e-08
GO:0106002	8.373154231241813	4.234925441977782e-09
GO:0002471	8.41855509210667	3.814564018391737e-09
GO:0010558	2.6196538847785362	0.002400745454307079
GO:0034063	5.007440673555766	9.830131475395508e-06
GO:0102657	8.583809844104218	2.60729490452498e-09
GO:0003923	4.891403609270587	1.2840927404785527e-05
GO:0031151	5.067671267387143	8.557141876650984e-06
GO:0000131	5.11764051842228	7.627100721001985e-06
GO:0009203	6.377162406948445	4.196020420230911e-07
GO:0010873	5.768247568974734	1.7051101162211066e-06
GO:0046292	4.016379717075165	9.629866864429941e-05
GO:0070498	5.086925374476738	8.186054383468668e-06
GO:2000477	6.6477030804645265	2.250592770851125e-07
GO:0032317	8.41855509210667	3.814564018391737e-09
GO:0071595	5.3034861343302175	4.971802468881916e-06
GO:0061769	7.680719857112274	2.085835923619984e-08
GO:0103019	8.583809844104218	2.60729490452498e-09
GO:0052827	6.3166381157012035	4.823495573371213e-07
GO:0072539	6.328649980667272	4.691913742621837e-07
GO:0015314	8.583809844104218	2.60729490452498e-09
GO:0060304	5.754854166717022	1.758514012478591e-06
GO:0033407	8.282779848440237	5.21458980904996e-09
GO:0004532	3.180430196822898	0.0006600393123754033
GO:0032654	7.941433837387008	1.1443692055175213e-08
GO:0047951	8.282779848440237	5.21458980904996e-09
GO:0033112	8.373154231241813	4.234925441977782e-09
GO:0043241	8.373154231241813	4.234925441977782e-09
GO:2000162	7.941433837387008	1.1443692055175213e-08
GO:0006908	8.41855509210667	3.814564018391737e-09
GO:0033223	5.1792556129797775	6.6182685719096645e-06
GO:0047509	8.583809844104218	2.60729490452498e-09
GO:0003156	5.174525503076649	6.6907452882591075e-06
GO:0015861	6.474072419956502	3.356816336184729e-07
GO:0008190	5.128355875325589	7.4412196575142935e-06
GO:0075248	8.41855509210667	3.814564018391737e-09
GO:0097165	5.845524330370475	1.4271698739465125e-06
GO:0061176	6.547079428540987	2.837400046125114e-07
GO:0002820	3.7972333772031286	0.0001595021798650321
GO:0005946	5.966614050807858	1.0799059877043344e-06
GO:0047671	8.583809844104218	2.60729490452498e-09
GO:1900183	8.41855509210667	3.814564018391737e-09
GO:0102092	4.867639496244363	1.3563148093338947e-05
GO:0071482	4.102941560153252	7.88966275923963e-05
GO:2000547	7.573457052092413	2.6701948128742162e-08
GO:0046731	8.41855509210667	3.814564018391737e-09
GO:1904832	7.941433837387008	1.1443692055175213e-08
GO:0006563	2.8445944753611103	0.0014302288184917795
GO:0048220	8.41855509210667	3.814564018391737e-09
GO:0018858	5.667355895554293	2.1510182962331087e-06
GO:0050275	8.282779848440237	5.21458980904996e-09
GO:1905939	5.485067804257965	3.2728959277801108e-06
GO:0046960	6.561222595675402	2.7464860932420506e-07
GO:0120070	8.41855509210667	3.814564018391737e-09
GO:0140351	8.583809844104218	2.60729490452498e-09
GO:0071735	8.373154231241813	4.234925441977782e-09
GO:0008315	7.117525096442689	7.629128036783475e-08
GO:0035610	5.868326739051576	1.3541702265290668e-06
GO:1903922	8.41855509210667	3.814564018391737e-09
GO:0044499	8.41855509210667	3.814564018391737e-09
GO:0106107	8.117525096442689	7.629128036783474e-09
GO:1904259	5.957657249350122	1.102409001315212e-06
GO:0097058	6.233275144840577	5.844197109929339e-07
GO:0001963	4.927894438750534	1.1806075636922427e-05
GO:0033584	8.41855509210667	3.814564018391737e-09
GO:0099010	5.980804529286282	1.045190541039336e-06
GO:0002157	7.941433837387008	1.1443692055175213e-08
GO:0072495	8.373154231241813	4.234925441977782e-09
GO:0019698	6.67036706510047	2.136155850299373e-07
GO:1901262	7.941433837387008	1.1443692055175213e-08
GO:0010127	4.868693903634727	1.3530258573235492e-05
GO:0009323	5.159370931906509	6.928338023075652e-06
GO:0045283	4.696003709968381	2.0137070476604354e-05
GO:0019531	5.108138655779788	7.795811764529691e-06
GO:0048525	4.587774016500309	2.5836042096567238e-05
GO:0051241	3.4905691450072416	0.00032316986363814797
GO:0001985	6.702551748471871	1.9835732895637035e-07
GO:0071816	5.045091370474301	9.013814775459675e-06
GO:0106281	8.583809844104218	2.60729490452498e-09
GO:0018322	6.710984916008734	1.945427649379786e-07
GO:0000346	5.413635854268815	3.85801707764176e-06
GO:0102816	7.629567334664893	2.3465654140724822e-08
GO:0039640	7.816495100778708	1.5258256073566948e-08
GO:0102570	8.583809844104218	2.60729490452498e-09
GO:1903068	6.214435109450745	6.10330242942678e-07
GO:0036014	8.373154231241813	4.234925441977782e-09
GO:0018166	6.710984916008734	1.945427649379786e-07
GO:0070303	4.923010754560222	1.1939585377566138e-05
GO:0051150	5.248000033585462	5.649369311238163e-06
GO:0018515	6.515623982358056	3.0505350382942265e-07
GO:0046928	4.70030259200892	1.993872612413361e-05
GO:0032125	8.41855509210667	3.814564018391737e-09
GO:0050949	8.41855509210667	3.814564018391737e-09
GO:1900367	6.484056640863103	3.280525055816894e-07
GO:0019799	5.0501648653054545	8.909126688761856e-06
GO:0035575	6.519351854877299	3.024462089248977e-07
GO:0004845	3.5980691030541427	0.0002523079279108823
GO:0062129	5.841675314199558	1.439874650272446e-06
GO:0002230	5.170581825744864	6.751778312553375e-06
GO:0051455	5.89611085860035	1.2702498181244484e-06
GO:0098989	7.339373846059045	4.577476822070085e-08
GO:1902336	6.927193398272398	1.1825148457014386e-07
GO:0055099	8.41855509210667	3.814564018391737e-09
GO:1990605	6.399118413286619	3.98916120392322e-07
GO:1904959	5.825269025086213	1.495309095209561e-06
GO:1904696	8.41855509210667	3.814564018391737e-09
GO:0046957	6.83877149548986	1.4495343269888603e-07
GO:0042037	8.41855509210667	3.814564018391737e-09
GO:0045614	6.612375118122783	2.4413209717707117e-07
GO:0062088	8.41855509210667	3.814564018391737e-09
GO:0008365	6.702551748471871	1.9835732895637035e-07
GO:0070261	8.41855509210667	3.814564018391737e-09
GO:0034351	5.8433672471790095	1.4342760709152932e-06
GO:0071763	5.158961213220722	6.934877385436179e-06
GO:1903315	8.41855509210667	3.814564018391737e-09
GO:0018348	8.41855509210667	3.814564018391737e-09
GO:0019813	8.373154231241813	4.234925441977782e-09
GO:0046177	4.33269391831822	4.648427712812171e-05
GO:0001505	4.095220473507621	8.031183084321963e-05
GO:0032859	8.41855509210667	3.814564018391737e-09
GO:0008497	8.41855509210667	3.814564018391737e-09
GO:0016122	5.626163402608417	2.3650296914028773e-06
GO:1900450	7.7195850877706516	1.9072820091958688e-08
GO:0061029	5.717851374961651	1.914911137232652e-06
GO:1905664	5.628974379942245	2.34977143532931e-06
GO:1904826	5.880735997033396	1.3160245863451494e-06
GO:0031123	3.4557881115299707	0.0003501159438640672
GO:0005723	7.47006424424987	3.387940353582226e-08
GO:1990873	6.163639216699183	6.860579216004007e-07
GO:0034400	8.373154231241813	4.234925441977782e-09
GO:0072738	6.414233718324028	3.8527096585756545e-07
GO:0098788	7.59500298085817	2.5409552651866693e-08
GO:0006610	6.100491757143908	7.934293158254814e-07
GO:0016778	3.1858107753986324	0.0006519123741579989
GO:1903358	5.586046179400434	2.5939035325063812e-06
GO:0120206	6.18563351040535	6.521785180645784e-07
GO:2000808	6.850353368039675	1.4113886868049428e-07
GO:1905842	8.41855509210667	3.814564018391737e-09
GO:0051741	7.629567334664893	2.3465654140724822e-08
GO:1903665	6.592480289405844	2.555757892322464e-07
GO:0043549	3.2085845753973268	0.000618607846862588
GO:0061930	7.272427056428432	5.3403896257484324e-08
GO:0030512	4.594885278838534	2.5416440054544147e-05
GO:1905300	8.41855509210667	3.814564018391737e-09
GO:0102835	8.583809844104218	2.60729490452498e-09
GO:0007329	6.100491757143908	7.934293158254814e-07
GO:0032191	8.41855509210667	3.814564018391737e-09
GO:0039573	5.661918983860822	2.178116054501682e-06
GO:0021960	5.954662103120763	1.1100381293519957e-06
GO:0031318	8.41855509210667	3.814564018391737e-09
GO:0102380	8.583809844104218	2.60729490452498e-09
GO:0030986	8.583809844104218	2.60729490452498e-09
GO:0072153	8.41855509210667	3.814564018391737e-09
GO:0032776	3.6055615654210857	0.0002479924359636836
GO:0061054	8.41855509210667	3.814564018391737e-09
GO:2000247	6.389171314421461	4.081583499679159e-07
GO:0035767	5.3422788367024525	4.5469603099229506e-06
GO:0090493	5.372059927771962	4.245609752470004e-06
GO:0002562	3.4933410116081576	0.0003211138136322348
GO:1902269	5.579706001369415	2.632049172690299e-06
GO:0070869	8.41855509210667	3.814564018391737e-09
GO:0052472	8.41855509210667	3.814564018391737e-09
GO:0097213	6.4891361663923774	3.2423794156329765e-07
GO:1905186	6.827490485080171	1.4876799671727775e-07
GO:0003876	4.520176298873433	3.018726040459022e-05
GO:1904565	7.6404038417230264	2.2887384110350425e-08
GO:1905667	6.633225257095903	2.3268840512189597e-07
GO:0008412	4.498233874385714	3.175163734730521e-05
GO:0016339	5.020962658068553	9.528780917942559e-06
GO:0015757	4.357819488657352	4.387130077552337e-05
GO:0034929	8.583809844104218	2.60729490452498e-09
GO:0005987	5.001581919503634	9.963641216039219e-06
GO:0006753	1.3809827913220567	0.04159270910477725
GO:0015317	8.282779848440237	5.21458980904996e-09
GO:0050668	7.7195850877706516	1.9072820091958688e-08
GO:0015770	5.16376540470946	6.8585861050683434e-06
GO:0034868	8.583809844104218	2.60729490452498e-09
GO:0044382	8.41855509210667	3.814564018391737e-09
GO:0102485	5.771565147303848	1.692134393036712e-06
GO:0102151	7.18586983543218	6.51823726131245e-08
GO:0005756	6.08759692223404	8.173406103017119e-07
GO:0005584	5.975214222569776	1.0587313604944455e-06
GO:1902598	8.373154231241813	4.234925441977782e-09
GO:1902606	6.40152175280789	3.967146579127407e-07
GO:0032994	4.3637883328955684	4.3272468166128974e-05
GO:0001596	7.0397417997539415	9.125532165837431e-08
GO:0036046	4.278738951496095	5.2633354325769194e-05
GO:0000318	8.41855509210667	3.814564018391737e-09
GO:0001839	5.77117212199205	1.6936664241659314e-06
GO:0002568	5.424678177165459	3.761160122134253e-06
GO:0048826	7.304611739799833	4.958933223909259e-08
